,X,Y,Z,列車名,種別,vertex_index,distance,angle,geometry,time
15951,130.46745,33.06665,0,はやぶさ,本線,15951,12.81217822,179.4271186,POINT Z (130.46745 33.06665 0),123124.50036194462
15952,130.46742,33.0661,0,はやぶさ,本線,15952,12.81272904,181.5610652,POINT Z (130.46742 33.0661 0),123127.51616822858
15953,130.46742,33.06602,0,はやぶさ,本線,15953,12.81280904,183.6375025,POINT Z (130.46742 33.06602 0),123127.95417792814
15954,130.46736,33.06555,0,はやぶさ,本線,15954,12.81328285,192.612204,POINT Z (130.46736 33.06555 0),123130.54834512505
15955,130.46713,33.06484,0,はやぶさ,本線,15955,12.81402918,202.1758413,POINT Z (130.46713 33.06484 0),123134.63459236354
15956,130.46643,33.06343,0,はやぶさ,本線,15956,12.81560337,209.7320645,POINT Z (130.46643 33.06343 0),123143.25347347558
15957,130.46574,33.06237,0,はやぶさ,本線,15957,12.81686817,212.7665209,POINT Z (130.46574 33.06237 0),123150.17840682575
15958,130.4642,33.05995,0,はやぶさ,本線,15958,12.81973662,213.0806299,POINT Z (130.4642 33.05995 0),123165.88351835984
15959,130.4638,33.05935,0,はやぶさ,本線,15959,12.82045773,212.9363496,POINT Z (130.4638 33.05935 0),123169.83168304054
15960,130.46307,33.05819,0,はやぶさ,本線,15960,12.82182831,214.0461774,POINT Z (130.46307 33.05819 0),123177.33577471598
15961,130.46286,33.0579,0,はやぶさ,本線,15961,12.82218636,214.5536444,POINT Z (130.46286 33.0579 0),123179.2961418776
15962,130.46127,33.05547,0,はやぶさ,本線,15962,12.82509032,213.14665,POINT Z (130.46127 33.05547 0),123195.19567496708
15963,130.46054,33.05435,0,はやぶさ,本線,15963,12.82642722,212.2122136,POINT Z (130.46054 33.05435 0),123202.51536455899
15964,130.45914,33.05205,0,はやぶさ,本線,15964,12.8291198,212.2101964,POINT Z (130.45914 33.05205 0),123217.2575665198
15965,130.45682,33.04849,0,はやぶさ,本線,15965,12.83336904,213.3391728,POINT Z (130.45682 33.04849 0),123240.52267071721
15966,130.45597,33.04721,0,はやぶさ,本線,15966,12.83490556,214.0894672,POINT Z (130.45597 33.04721 0),123248.93530401197
15967,130.45577,33.04692,0,はやぶさ,本線,15967,12.83525784,214.0458444,POINT Z (130.45577 33.04692 0),123250.86407972402
15968,130.45485,33.04553,0,はやぶさ,本線,15968,12.83692472,213.5369178,POINT Z (130.45485 33.04553 0),123259.99044982422
15969,130.45333,33.04324,0,はやぶさ,本線,15969,12.83967327,213.6322515,POINT Z (130.45333 33.04324 0),123275.0390943211
15970,130.45277,33.0424,0,はやぶさ,本線,15970,12.84068282,213.6437866,POINT Z (130.45277 33.0424 0),123280.56650297357
15971,130.45182,33.04097,0,はやぶさ,本線,15971,12.84239962,213.3722508,POINT Z (130.45182 33.04097 0),123289.96619112631
15972,130.4515,33.04048,0,はやぶさ,本線,15972,12.84298486,212.8431851,POINT Z (130.4515 33.04048 0),123293.1704510835
15973,130.45046,33.03885,0,はやぶさ,本線,15973,12.84491838,213.8289842,POINT Z (130.45046 33.03885 0),123303.75670751237
15974,130.44854,33.03612,0,はやぶさ,本線,15974,12.84825594,214.7942507,POINT Z (130.44854 33.03612 0),123322.0302531735
15975,130.44681,33.0336,0,はやぶさ,本線,15975,12.85131262,214.7309638,POINT Z (130.44681 33.0336 0),123338.76594677947
15976,130.44611,33.0326,0,はやぶさ,本線,15976,12.85253327,214.9688423,POINT Z (130.44611 33.0326 0),123345.4491535267
15977,130.44553,33.03177,0,はやぶさ,本線,15977,12.85354584,214.9532048,POINT Z (130.44553 33.03177 0),123350.99309704536
15978,130.44467,33.03054,0,はやぶさ,本線,15978,12.85504668,214.3254064,POINT Z (130.44467 33.03054 0),123359.2103780141
15979,130.44459,33.03042,0,はやぶさ,本線,15979,12.8551909,214.7841599,POINT Z (130.44459 33.03042 0),123420.0
15980,130.4431,33.02836,0,はやぶさ,本線,15980,12.85773328,216.1601436,POINT Z (130.4431 33.02836 0),123433.14623890791
15981,130.44135,33.02599,0,はやぶさ,本線,15981,12.86067936,216.7492815,POINT Z (130.44135 33.02599 0),123448.3799457188
15982,130.44098,33.0255,0,はやぶさ,本線,15982,12.86129337,216.4227508,POINT Z (130.44098 33.0255 0),123451.55489287534
15983,130.44067,33.02507,0,はやぶさ,本線,15983,12.86182346,215.2420635,POINT Z (130.44067 33.02507 0),123454.2959031817
15984,130.44004,33.02416,0,はやぶさ,本線,15984,12.86293026,213.8221843,POINT Z (130.44004 33.02416 0),123460.01898833156
15985,130.43899,33.02254,0,はやぶさ,本線,15985,12.86486078,209.7571331,POINT Z (130.43899 33.02254 0),123470.00139738785
15986,130.43872,33.022,0,はやぶさ,本線,15986,12.86546451,204.6807863,POINT Z (130.43872 33.022 0),123473.1231883144
15987,130.43843,33.02131,0,はやぶさ,本線,15987,12.86621298,200.0189904,POINT Z (130.43843 33.02131 0),123476.99340654905
15988,130.43825,33.02073,0,はやぶさ,本線,15988,12.86682027,195.6388514,POINT Z (130.43825 33.02073 0),123480.13360566422
15989,130.43808,33.02005,0,はやぶさ,本線,15989,12.8675212,189.7382878,POINT Z (130.43808 33.02005 0),123483.75800218941
15990,130.43802,33.01942,0,はやぶさ,本線,15990,12.86815405,183.6909092,POINT Z (130.43802 33.01942 0),123487.03036796198
15991,130.438,33.01883,0,はやぶさ,本線,15991,12.86874439,179.5571809,POINT Z (130.438 33.01883 0),123490.08292134774
15992,130.43804,33.01802,0,はやぶさ,本線,15992,12.86955537,175.95524,POINT Z (130.43804 33.01802 0),123494.27636875905
15993,130.43811,33.01726,0,はやぶさ,本線,15993,12.87031859,172.763289,POINT Z (130.43811 33.01726 0),123498.22285687621
15994,130.43823,33.01652,0,はやぶさ,本線,15994,12.87106826,169.4501577,POINT Z (130.43823 33.01652 0),123502.09928011824
15995,130.43827,33.01633,0,はやぶさ,本線,15995,12.87126242,169.811199,POINT Z (130.43827 33.01633 0),123503.10325031403
15996,130.43837,33.01566,0,はやぶさ,本線,15996,12.87193984,173.7600715,POINT Z (130.43837 33.01566 0),123506.60608040277
15997,130.4384,33.01523,0,はやぶさ,本線,15997,12.87237089,177.0807383,POINT Z (130.4384 33.01523 0),123508.83497076583
15998,130.43842,33.01461,0,はやぶさ,本線,15998,12.87299121,182.3671672,POINT Z (130.43842 33.01461 0),123512.04254591958
15999,130.43836,33.01409,0,はやぶさ,本線,15999,12.87351466,192.1829165,POINT Z (130.43836 33.01409 0),123514.74922185171
16000,130.43802,33.01303,0,はやぶさ,本線,16000,12.87462785,197.3750183,POINT Z (130.43802 33.01303 0),123520.50534866592
16001,130.43784,33.01244,0,はやぶさ,本線,16001,12.8752447,197.1797351,POINT Z (130.43784 33.01244 0),123523.69498100661
16002,130.43758,33.01161,0,はやぶさ,本線,16002,12.87611447,196.0684425,POINT Z (130.43758 33.01161 0),123528.19242207166
16003,130.43753,33.01142,0,はやぶさ,本線,16003,12.87631094,195.8009808,POINT Z (130.43753 33.01142 0),123529.20833690668
16004,130.43733,33.01076,0,はやぶさ,本線,16004,12.87700058,197.7920933,POINT Z (130.43733 33.01076 0),123532.77435465402
16005,130.43713,33.01017,0,はやぶさ,本線,16005,12.87762355,198.1256781,POINT Z (130.43713 33.01017 0),123535.99563253239
16006,130.43659,33.00846,0,はやぶさ,本線,16006,12.87941679,197.1919836,POINT Z (130.43659 33.00846 0),123545.26818874321
16007,130.43639,33.0078,0,はやぶさ,本線,16007,12.88010643,193.5816226,POINT Z (130.43639 33.0078 0),123548.83420649053
16008,130.43635,33.00758,0,はやぶさ,本線,16008,12.88033004,188.7859004,POINT Z (130.43635 33.00758 0),123549.99045790937
16009,130.43616,33.00609,0,はやぶさ,本線,16009,12.8818321,186.1183476,POINT Z (130.43616 33.00609 0),123557.75736907686
16010,130.43612,33.00563,0,はやぶさ,本線,16010,12.88229384,185.5977849,POINT Z (130.43612 33.00563 0),123560.14495250395
16011,130.43606,33.00508,0,はやぶさ,本線,16011,12.8828471,186.5118558,POINT Z (130.43606 33.00508 0),123563.00577116135
16012,130.43588,33.00357,0,はやぶさ,本線,16012,12.88436779,188.5513645,POINT Z (130.43588 33.00357 0),123570.86901506859
16013,130.43584,33.00335,0,はやぶさ,本線,16013,12.8845914,188.7201241,POINT Z (130.43584 33.00335 0),123572.02526648741
16014,130.43499,32.99656,0,はやぶさ,本線,16014,12.89143439,187.3879042,POINT Z (130.43499 32.99656 0),123607.40926942344
16015,130.43488,32.99574,0,はやぶさ,本線,16015,12.89226174,187.4552377,POINT Z (130.43488 32.99574 0),123611.68736347722
16016,130.43457,32.99331,0,はやぶさ,本線,16016,12.89471143,187.0906479,POINT Z (130.43457 32.99331 0),123624.35431727262
16017,130.43437,32.99166,0,はやぶさ,本線,16017,12.89637351,187.5206647,POINT Z (130.43437 32.99166 0),123632.94866617565
16018,130.43435,32.99152,0,はやぶさ,本線,16018,12.89651493,187.5764481,POINT Z (130.43435 32.99152 0),123633.67992629662
16019,130.43401,32.98876,0,はやぶさ,本線,16019,12.89929579,187.0354344,POINT Z (130.43401 32.98876 0),123648.05930700661
16020,130.43367,32.98601,0,はやぶさ,本線,16020,12.90206673,187.6726099,POINT Z (130.43367 32.98601 0),123662.38739298885
16021,130.43353,32.98505,0,はやぶさ,本線,16021,12.90303689,188.0362895,POINT Z (130.43353 32.98505 0),123667.40393463049
16022,130.43319,32.98256,0,はやぶさ,本線,16022,12.90554999,186.4849315,POINT Z (130.43319 32.98256 0),123680.39877135809
16023,130.43317,32.98234,0,はやぶさ,本線,16023,12.9057709,185.7673103,POINT Z (130.43317 32.98234 0),123681.54106151029
16024,130.43283,32.97928,0,はやぶさ,本線,16024,12.90884973,186.2112642,POINT Z (130.43283 32.97928 0),123697.46119726374
16025,130.4327,32.97806,0,はやぶさ,本線,16025,12.91007664,183.0411683,POINT Z (130.4327 32.97806 0),123703.80535194499
16026,130.4327,32.97656,0,はやぶさ,本線,16026,12.91157664,179.7395718,POINT Z (130.4327 32.97656 0),123711.56161118313
16027,130.43271,32.97546,0,はやぶさ,本線,16027,12.91267668,178.5382671,POINT Z (130.43271 32.97546 0),123717.24974145803
16028,130.43277,32.97403,0,はやぶさ,本線,16028,12.91410794,176.9725839,POINT Z (130.43277 32.97403 0),123724.65055718948
16029,130.4328,32.97356,0,はやぶさ,本線,16029,12.9145789,176.832001,POINT Z (130.4328 32.97356 0),123727.08581575668
16030,130.43283,32.97292,0,はやぶさ,本線,16030,12.9152196,177.685539,POINT Z (130.43283 32.97292 0),123730.39877261927
16031,130.43292,32.97027,0,はやぶさ,本線,16031,12.91787113,177.915446,POINT Z (130.43292 32.97027 0),123744.10940865775
16032,130.433,32.96821,0,はやぶさ,本線,16032,12.91993268,177.5029115,POINT Z (130.433 32.96821 0),123754.76935281268
16033,130.43303,32.96759,0,はやぶさ,本線,16033,12.92055341,175.6868853,POINT Z (130.43303 32.96759 0),123757.97904801062
16034,130.43311,32.96681,0,はやぶさ,本線,16034,12.9213375,176.4874235,POINT Z (130.43311 32.96681 0),123762.03345154798
16035,130.43315,32.96485,0,はやぶさ,本線,16035,12.92329791,178.076756,POINT Z (130.43315 32.96485 0),123772.17041699668
16036,130.43328,32.96207,0,はやぶさ,本線,16036,12.92608094,171.3940981,POINT Z (130.43328 32.96207 0),123786.56101842837
16037,130.43335,32.9618,0,はやぶさ,本線,16037,12.92635987,165.818447,POINT Z (130.43335 32.9618 0),123788.0033206879
16038,130.43351,32.96115,0,はやぶさ,本線,16038,12.92702927,164.5930949,POINT Z (130.43351 32.96115 0),123791.46468064391
16039,130.43508,32.95601,0,はやぶさ,本線,16039,12.9324037,163.1030746,POINT Z (130.43508 32.95601 0),123819.25499553542
16040,130.43537,32.95505,0,はやぶさ,本線,16040,12.93340655,163.0689968,POINT Z (130.43537 32.95505 0),123824.44057192007
16041,130.43637,32.95179,0,はやぶさ,本線,16041,12.93681648,163.19324,POINT Z (130.43637 32.95179 0),123842.07277262936
16042,130.43772,32.94725,0,はやぶさ,本線,16042,12.94155294,163.1319456,POINT Z (130.43772 32.94725 0),123866.56424705009
16043,130.43789,32.9467,0,はやぶさ,本線,16043,12.94212861,162.9343917,POINT Z (130.43789 32.9467 0),123869.54094422051
16044,130.43889,32.94342,0,はやぶさ,本線,16044,12.94555767,163.1727214,POINT Z (130.43889 32.94342 0),123887.27206308929
16045,130.43922,32.94232,0,はやぶさ,本線,16045,12.9467061,163.3148126,POINT Z (130.43922 32.94232 0),123893.2104102872
16046,130.43978,32.94045,0,はやぶさ,本線,16046,12.94865815,162.3260839,POINT Z (130.43978 32.94045 0),123903.30414751775
16047,130.44002,32.93974,0,はやぶさ,本線,16047,12.94940762,157.3791235,POINT Z (130.44002 32.93974 0),123907.1795365919
16048,130.4403,32.93918,0,はやぶさ,本線,16048,12.95003372,151.8841168,POINT Z (130.4403 32.93918 0),123910.41699919789
16049,130.44075,32.93839,0,はやぶさ,本線,16049,12.95094289,146.9159218,POINT Z (130.44075 32.93839 0),123915.11817133892
16050,130.44112,32.93789,0,はやぶさ,本線,16050,12.9515649,140.6804821,POINT Z (130.44112 32.93789 0),123918.3344852114
16051,130.44169,32.93726,0,はやぶさ,本線,16051,12.95241449,134.2318499,POINT Z (130.44169 32.93726 0),123922.72757873549
16052,130.44197,32.93702,0,はやぶさ,本線,16052,12.95278327,129.1976188,POINT Z (130.44197 32.93702 0),123924.63448092339
16053,130.44246,32.93664,0,はやぶさ,本線,16053,12.95340336,124.8574096,POINT Z (130.44246 32.93664 0),123927.84086678404
16054,130.44307,32.93626,0,はやぶさ,本線,16054,12.95412203,119.4964782,POINT Z (130.44307 32.93626 0),123931.55699400183
16055,130.44352,32.93603,0,はやぶさ,本線,16055,12.95462741,114.1612929,POINT Z (130.44352 32.93603 0),123934.17023286434
16056,130.44424,32.93575,0,はやぶさ,本線,16056,12.95539993,108.5979507,POINT Z (130.44424 32.93575 0),123938.16480978878
16057,130.44473,32.93561,0,はやぶさ,本線,16057,12.95590954,103.9607642,POINT Z (130.44473 32.93561 0),123940.79992130234
16058,130.44506,32.93554,0,はやぶさ,本線,16058,12.95624688,101.2338047,POINT Z (130.44506 32.93554 0),123942.5442522966
16059,130.44533,32.93549,0,はやぶさ,本線,16059,12.95652147,102.2638602,POINT Z (130.44533 32.93549 0),123943.96411311274
16060,130.44545,32.93546,0,はやぶさ,本線,16060,12.95664517,99.26042474,POINT Z (130.44545 32.93546 0),123944.60374595791
16061,130.44596,32.93542,0,はやぶさ,本線,16061,12.95715673,93.74869676,POINT Z (130.44596 32.93542 0),123947.2489406085
16062,130.44653,32.93539,0,はやぶさ,本線,16062,12.95772752,90.92772722,POINT Z (130.44653 32.93539 0),123950.20040408219
16063,130.44752,32.93541,0,はやぶさ,本線,16063,12.95871773,87.95349674,POINT Z (130.44752 32.93541 0),123955.32062105565
16064,130.44791,32.93543,0,はやぶさ,本線,16064,12.95910824,86.18573202,POINT Z (130.44791 32.93543 0),123957.33988558572
16065,130.44925,32.93554,0,はやぶさ,本線,16065,12.96045275,84.09106057,POINT Z (130.44925 32.93554 0),123964.29213099123
16066,130.44949,32.93557,0,はやぶさ,本線,16066,12.96069461,82.57069278,POINT Z (130.44949 32.93557 0),123965.54275023079
16067,130.4503,32.93568,0,はやぶさ,本線,16067,12.96151205,81.69287137,POINT Z (130.4503 32.93568 0),123969.76960126522
16068,130.45062,32.93573,0,はやぶさ,本線,16068,12.96183593,81.76234874,POINT Z (130.45062 32.93573 0),123971.44433275991
16069,130.45077,32.93575,0,はやぶさ,本線,16069,12.96198726,81.29963194,POINT Z (130.45077 32.93575 0),123972.22683590026
16070,130.45158,32.93589,0,はやぶさ,本線,16070,12.96280927,82.33318354,POINT Z (130.45158 32.93589 0),123976.47731767115
16071,130.45189,32.93592,0,はやぶさ,本線,16071,12.96312072,84.93090526,POINT Z (130.45189 32.93592 0),123978.08777563096
16072,130.45251,32.93597,0,はやぶさ,本線,16072,12.96374273,87.69467534,POINT Z (130.45251 32.93597 0),123981.30408950345
16073,130.45253,32.93597,0,はやぶさ,本線,16073,12.96376273,90.79557014,POINT Z (130.45253 32.93597 0),123981.40750629328
16074,130.45289,32.93596,0,はやぶさ,本線,16074,12.96412287,95.52673124,POINT Z (130.45289 32.93596 0),123983.26973242797
16075,130.45331,32.93589,0,はやぶさ,本線,16075,12.96454866,101.5163783,POINT Z (130.45331 32.93589 0),123985.47142417531
16076,130.45389,32.93575,0,はやぶさ,本線,16076,12.96514532,105.7103763,POINT Z (130.45389 32.93575 0),123988.55665726667
16077,130.45448,32.93556,0,はやぶさ,本線,16077,12.96576516,109.1327247,POINT Z (130.45448 32.93556 0),123991.76175041746
16078,130.45671,32.93473,0,はやぶさ,本線,16078,12.96814461,108.7787009,POINT Z (130.45671 32.93473 0),124004.06550444692
16079,130.4618,32.93316,0,はやぶさ,本線,16079,12.97347124,107.2724873,POINT Z (130.4618 32.93316 0),124031.60865321071
16080,130.46247,32.93295,0,はやぶさ,本線,16080,12.97417338,107.1394844,POINT Z (130.46247 32.93295 0),124035.2393064517
16081,130.46514,32.93214,0,はやぶさ,本線,16081,12.97696354,106.4108303,POINT Z (130.46514 32.93214 0),124049.66677596896
16082,130.46542,32.93206,0,はやぶさ,本線,16082,12.97725475,107.0336281,POINT Z (130.46542 32.93206 0),124051.17257613745
16083,130.46597,32.93188,0,はやぶさ,本線,16083,12.97783345,105.325334,POINT Z (130.46597 32.93188 0),124054.16494095154
16084,130.46624,32.93182,0,はやぶさ,本線,16084,12.97811004,102.4339475,POINT Z (130.46624 32.93182 0),124055.59514344666
16085,130.46656,32.93175,0,はやぶさ,本線,16085,12.97843761,100.6558569,POINT Z (130.46656 32.93175 0),124057.28895533909
16086,130.46732,32.93163,0,はやぶさ,本線,16086,12.97920702,97.89542059,POINT Z (130.46732 32.93163 0),124061.2674509527
16087,130.46824,32.93152,0,はやぶさ,本線,16087,12.98013357,97.44939798,POINT Z (130.46824 32.93152 0),124066.0584922841
16088,130.46986,32.93129,0,はやぶさ,本線,16088,12.98176982,97.62391006,POINT Z (130.46986 32.93129 0),124074.51927840305
16089,130.47153,32.93108,0,はやぶさ,本線,16089,12.98345297,97.01546532,POINT Z (130.47153 32.93108 0),124083.22257689417
16090,130.47261,32.93095,0,はやぶさ,本線,16090,12.98454077,97.87217553,POINT Z (130.47261 32.93095 0),124088.84741609367
16091,130.47293,32.9309,0,はやぶさ,本線,16091,12.98486465,100.5943375,POINT Z (130.47293 32.9309 0),124090.52214758837
16092,130.47348,32.93078,0,はやぶさ,本線,16092,12.98542759,103.389155,POINT Z (130.47348 32.93078 0),124093.43301997206
16093,130.47379,32.9307,0,はやぶさ,本線,16093,12.98574775,106.720351,POINT Z (130.47379 32.9307 0),124095.08851594385
16094,130.47411,32.93059,0,はやぶさ,本線,16094,12.98608612,113.9284948,POINT Z (130.47411 32.93059 0),124096.83817290278
16095,130.47469,32.93027,0,はやぶさ,本線,16095,12.98674854,118.6803927,POINT Z (130.47469 32.93027 0),124100.26344039914
16096,130.47528,32.92995,0,はやぶさ,本線,16096,12.98741974,117.8391073,POINT Z (130.47528 32.92995 0),124103.73410786623
16097,130.47635,32.9294,0,はやぶさ,本線,16097,12.98862282,117.9191447,POINT Z (130.47635 32.9294 0),124109.95504144239
16098,130.47972,32.92756,0,はやぶさ,本線,16098,12.99246241,116.7047094,POINT Z (130.47972 32.92756 0),124129.80894504784
16099,130.47998,32.92744,0,はやぶさ,本線,16099,12.99274877,114.896017,POINT Z (130.47998 32.92744 0),124131.2896666448
16100,130.48028,32.9273,0,はやぶさ,本線,16100,12.99307983,113.1768764,POINT Z (130.48028 32.9273 0),124133.00152476705
16101,130.48092,32.92705,0,はやぶさ,本線,16101,12.99376692,109.8859041,POINT Z (130.48092 32.92705 0),124136.55435687369
16102,130.48149,32.92686,0,はやぶさ,本線,16102,12.99436776,107.2961443,POINT Z (130.48149 32.92686 0),124139.66120407412
16103,130.48256,32.92655,0,はやぶさ,本線,16103,12.99548176,106.7556823,POINT Z (130.48256 32.92655 0),124145.42151926832
16104,130.48272,32.9265,0,はやぶさ,本線,16104,12.99564939,106.9164243,POINT Z (130.48272 32.9265 0),124146.28830709237
16105,130.48654,32.92537,0,はやぶさ,本線,16105,12.99963302,106.5205922,POINT Z (130.48654 32.92537 0),124166.88701841827
16106,130.48923,32.92457,0,はやぶさ,本線,16106,13.00243946,106.7642542,POINT Z (130.48923 32.92457 0),124181.39866920248
16107,130.48982,32.92439,0,はやぶさ,本線,16107,13.0030563,106.9468306,POINT Z (130.48982 32.92439 0),124184.5882498348
16108,130.49005,32.92432,0,はやぶさ,本線,16108,13.00329672,107.1407689,POINT Z (130.49005 32.92432 0),124185.83142306548
16109,130.49021,32.92427,0,はやぶさ,本線,16109,13.00346435,106.8567705,POINT Z (130.49021 32.92427 0),124186.69821088953
16110,130.49331,32.92336,0,はやぶさ,本線,16110,13.00669515,105.9418137,POINT Z (130.49331 32.92336 0),124203.4041591206
16111,130.49349,32.92331,0,はやぶさ,本線,16111,13.00688197,105.7347534,POINT Z (130.49349 32.92331 0),124204.37017535452
16112,130.49356,32.92329,0,はやぶさ,本線,16112,13.00695477,106.5240624,POINT Z (130.49356 32.92329 0),124204.74661246955
16113,130.49382,32.92321,0,はやぶさ,本線,16113,13.0072268,107.0467761,POINT Z (130.49382 32.92321 0),124206.15323593658
16114,130.49526,32.92277,0,はやぶさ,本線,16114,13.00873252,107.0142955,POINT Z (130.49526 32.92277 0),124213.93907237663
16115,130.49588,32.92258,0,はやぶさ,本線,16115,13.00938098,106.2299646,POINT Z (130.49588 32.92258 0),124217.29215495365
16116,130.49617,32.9225,0,はやぶさ,本線,16116,13.00968181,105.4221613,POINT Z (130.49617 32.9225 0),124218.84769859807
16117,130.49646,32.92242,0,はやぶさ,本線,16117,13.00998265,103.0209083,POINT Z (130.49646 32.92242 0),124220.40329395088
16118,130.49694,32.92233,0,はやぶさ,本線,16118,13.01047101,98.87233581,POINT Z (130.49694 32.92233 0),124222.92852512523
16119,130.49718,32.9223,0,はやぶさ,本線,16119,13.01071288,98.00283775,POINT Z (130.49718 32.9223 0),124224.1791960732
16120,130.4975,32.92225,0,はやぶさ,本線,16120,13.01103676,96.03024463,POINT Z (130.4975 32.92225 0),124225.85392756789
16121,130.49768,32.92224,0,はやぶさ,本線,16121,13.01121704,95.00164626,POINT Z (130.49768 32.92224 0),124226.78612651152
16122,130.49885,32.9221,0,はやぶさ,本線,16122,13.01239539,96.99641266,POINT Z (130.49885 32.9221 0),124232.87918522704
16123,130.50044,32.9219,0,はやぶさ,本線,16123,13.01399791,97.41808359,POINT Z (130.50044 32.9219 0),124241.16555892992
16124,130.50148,32.92176,0,はやぶさ,本線,16124,13.0150473,97.13581988,POINT Z (130.50148 32.92176 0),124246.59178618454
16125,130.50338,32.92154,0,はやぶさ,本線,16125,13.01695999,96.70959419,POINT Z (130.50338 32.92154 0),124256.48199917267
16126,130.50497,32.92135,0,はやぶさ,本線,16126,13.0185613,95.47948832,POINT Z (130.50497 32.92135 0),124264.76211615976
16127,130.50566,32.9213,0,はやぶさ,本線,16127,13.01925311,91.61028919,POINT Z (130.50566 32.9213 0),124268.33935462878
16128,130.50628,32.92131,0,はやぶさ,本線,16128,13.01987319,88.70783614,POINT Z (130.50628 32.92131 0),124271.54568878104
16129,130.50697,32.92133,0,はやぶさ,本線,16129,13.02056348,86.67298682,POINT Z (130.50697 32.92133 0),124275.11506757405
16130,130.508,32.92142,0,はやぶさ,本線,16130,13.02159741,85.46031962,POINT Z (130.508 32.92142 0),124280.46135365011
16131,130.50828,32.92144,0,はやぶさ,本線,16131,13.02187812,85.53889989,POINT Z (130.50828 32.92144 0),124281.91286000394
16132,130.50958,32.92155,0,はやぶさ,本線,16132,13.02318277,83.45198929,POINT Z (130.50958 32.92155 0),124288.6589957473
16133,130.5102,32.92164,0,はやぶさ,本線,16133,13.02380926,83.38541065,POINT Z (130.5102 32.92164 0),124291.8984749807
16134,130.51089,32.9217,0,はやぶさ,本線,16134,13.02450187,84.65983307,POINT Z (130.51089 32.9217 0),124295.47985012132
16135,130.51149,32.92176,0,はやぶさ,本線,16135,13.02510486,84.32936205,POINT Z (130.51149 32.92176 0),124298.59781462667
16136,130.5122,32.92183,0,はやぶさ,本線,16136,13.0258183,83.80157121,POINT Z (130.5122 32.92183 0),124302.28689835391
16137,130.51279,32.9219,0,はやぶさ,本線,16137,13.02641244,81.82034546,POINT Z (130.51279 32.9219 0),124305.35910092974
16138,130.5135,32.92202,0,はやぶさ,本線,16138,13.02713251,80.47227176,POINT Z (130.5135 32.92202 0),124309.08246732282
16139,130.5141,32.92212,0,はやぶさ,本線,16139,13.02774079,81.91392049,POINT Z (130.5141 32.92212 0),124312.22778556906
16140,130.51478,32.9222,0,はやぶさ,本線,16140,13.02842548,83.42428155,POINT Z (130.51478 32.9222 0),124315.7682076609
16141,130.5154,32.92227,0,はやぶさ,本線,16141,13.02904941,86.0051211,POINT Z (130.5154 32.92227 0),124318.99444954522
16142,130.51577,32.92228,0,はやぶさ,本線,16142,13.02941955,89.22592115,POINT Z (130.51577 32.92228 0),124320.90838407482
16143,130.51611,32.92228,0,はやぶさ,本線,16143,13.02975955,90.0,POINT Z (130.51611 32.92228 0),124322.66646950213
16144,130.51639,32.92228,0,はやぶさ,本線,16144,13.03003955,90.0,POINT Z (130.51639 32.92228 0),124324.11430455992
16145,130.51644,32.92228,0,はやぶさ,本線,16145,13.03008955,94.21348451,POINT Z (130.51644 32.92228 0),124324.37284653453
16146,130.51671,32.92224,0,はやぶさ,本線,16146,13.0303625,99.2906178,POINT Z (130.51671 32.92224 0),124325.7842271739
16147,130.51738,32.92212,0,はやぶさ,本線,16147,13.03104316,100.4692822,POINT Z (130.51738 32.92212 0),124329.30381078259
16148,130.51801,32.922,0,はやぶさ,本線,16148,13.03168448,99.21747441,POINT Z (130.51801 32.922 0),124332.61997356566
16149,130.51868,32.92191,0,はやぶさ,本線,16149,13.0323605,96.88307726,POINT Z (130.51868 32.92191 0),124336.1155644791
16150,130.51896,32.92188,0,はやぶさ,本線,16150,13.03264211,93.05775178,POINT Z (130.51896 32.92188 0),124337.57172458847
16151,130.51897,32.92188,0,はやぶさ,本線,16151,13.03265211,90.0,POINT Z (130.51897 32.92188 0),124337.6234329834
16152,130.51933,32.92188,0,はやぶさ,本線,16152,13.03301211,88.15430701,POINT Z (130.51933 32.92188 0),124339.48493520055
16153,130.51964,32.9219,0,はやぶさ,本線,16153,13.03332275,83.54879374,POINT Z (130.51964 32.9219 0),124341.09120478037
16154,130.52001,32.92196,0,はやぶさ,本線,16154,13.03369758,80.20005782,POINT Z (130.52001 32.92196 0),124343.0293905472
16155,130.52061,32.92207,0,はやぶさ,本線,16155,13.03430758,79.03222582,POINT Z (130.52061 32.92207 0),124346.18360263738
16156,130.52154,32.92226,0,はやぶさ,本線,16156,13.03525679,78.2385885,POINT Z (130.52154 32.92226 0),124351.09181519167
16157,130.52253,32.92247,0,はやぶさ,本線,16157,13.03626882,76.99381204,POINT Z (130.52253 32.92247 0),124356.32485988286
16158,130.52333,32.92267,0,はやぶさ,本線,16158,13.03709344,76.40640393,POINT Z (130.52333 32.92267 0),124360.58883754483
16159,130.5244,32.92292,0,はやぶさ,本線,16159,13.03819226,76.51349834,POINT Z (130.5244 32.92292 0),124366.27065939555
16160,130.52566,32.92323,0,はやぶさ,本線,16160,13.03948983,76.44357198,POINT Z (130.52566 32.92323 0),124372.98018559531
16161,130.52693,32.92353,0,はやぶさ,本線,16161,13.04079479,76.70919859,POINT Z (130.52693 32.92353 0),124379.7279242989
16162,130.5282,32.92383,0,はやぶさ,本線,16162,13.04209974,76.22958295,POINT Z (130.5282 32.92383 0),124386.47561129412
