X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
139.7337,35.59782,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"92","0","92",0.09609602608622,201.93518522454565
139.73365,35.5977,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"93","0","93",0.09622602608621,202.53130915459795
139.73346,35.59724,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"94","0","94",0.09672372077174,205.28324437490792
139.73315,35.59666,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"95","0","95",0.09738136809364,210.90690145468227
139.73275,35.59606,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"96","0","96",0.09810247834872,213.17549012442893
139.7325,35.59567,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"97","0","97",0.09856572774161,213.17549012176701
139.7324,35.59552,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"98","0","98",0.09874600530537,213.17043490836281
139.73108,35.59346,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"99","0","99",0.10119263564117,212.70734539336317
139.73043,35.59245,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"100","0","100",0.10239371848593,212.89387802408064
139.7303,35.59225,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"101","0","101",0.10263225569477,212.88966984421529
139.72938,35.59082,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"102","0","102",0.10433263800473,212.67402680111823
139.7286,35.5896,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"103","0","103",0.10578067115352,212.99054752456183
139.72802,35.58872,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"104","0","104",0.10683461612362,213.26775470408947
139.7277,35.58823,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"105","0","105",0.10741985111915,212.93233412487589
139.72664,35.58658,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"106","0","106",0.10938099874236,212.84353816122655
139.72616,35.58584,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"107","0","107",0.11026304182521,212.72029809766687
