X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
129.94887,32.79691,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,91,0,91,0.12528375125766,64.27729098166608
129.94956,32.79723,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,92,0,92,0.12604434313244,63.83995259660350
129.95008,32.7975,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,93,0,93,0.12663026121547,62.26788576038802
129.9507,32.79783,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,94,0,94,0.12733261440298,60.99693004902276
129.95096,32.79798,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,95,0,95,0.12763278102337,59.80363968155632
129.95142,32.79825,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,96,0,96,0.12816616643750,59.31258109968816
129.95157,32.79834,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,97,0,97,0.12834109499434,58.28252558793232
129.95212,32.79869,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,98,0,98,0.12899301523486,53.58213556691876
129.95232,32.79886,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,99,0,99,0.12925550332981,49.56630751971004
129.9528,32.79927,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,100,0,100,0.12988677189390,48.27128005231344
129.95309,32.79954,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,101,0,101,0.13028300414903,45.43813458103834
129.95357,32.80004,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,102,0,102,0.13097611308709,42.94759361229214
129.95394,32.80045,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,103,0,103,0.13152838113793,41.65288543328122
129.95458,32.80118,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,104,0,104,0.13249920552988,40.57466459522111
129.95504,32.80173,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,105,0,105,0.13321621320069,39.52593564508172
129.95539,32.80216,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,106,0,106,0.13377064985171,38.98690566036797
129.95572,32.80257,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,107,0,107,0.13429695774640,37.98825580199625
129.95597,32.8029,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,108,0,108,0.13471096257729,38.23463501753203
129.95674,32.80384,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,109,0,109,0.13592607574074,38.70567810970951
129.95703,32.80421,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,110,0,110,0.13639618211168,34.88757028454379
129.95753,32.80502,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,111,0,111,0.13734807496279,30.78118018947032
129.95807,32.80596,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,112,0,112,0.13843214138142,28.03205169494953
129.95837,32.80657,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,113,0,113,0.13911192075740,23.25562376421013
129.95857,32.80711,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,114,0,114,0.13968776795936,20.74219832358938
129.95893,32.80804,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,115,0,115,0.14068501416767,18.96624181717618
129.95915,32.80877,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,116,0,116,0.14144744449235,16.51571426307826
129.95964,32.81045,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,117,0,117,0.14319744449236,16.50523460648763
129.95995,32.81148,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,118,0,118,0.14427308383712,16.26550890767282
129.96008,32.81194,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,119,0,119,0.14475110057323,18.56326997994144
