X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
136.23329,35.23263,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11833,0,11833,7.47479698888901,47.20498426495530
136.2335,35.23283,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11834,0,11834,7.47508698888900,47.52470190230998
136.23375,35.23305,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11835,0,11835,7.47542000540510,48.25731400335818
136.23396,35.23324,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11836,0,11836,7.47570320145028,47.67597907400068
136.2342,35.23346,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11837,0,11837,7.47602877786219,47.76716568268624
136.23519,35.23435,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11838,0,11838,7.47736001788563,47.66769424457236
136.23532,35.23447,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11839,0,11839,7.47753693594577,47.77391599293536
136.23597,35.23505,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11840,0,11840,7.47840808461277,47.71598302740516
136.23638,35.23543,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11841,0,11841,7.47896710160713,47.82148668629736
136.23743,35.23636,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11842,0,11842,7.48036974197443,47.60196692353076
136.2376,35.23652,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11843,0,11843,7.48060319432503,47.95307055652108
136.23966,35.2383,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11844,0,11844,7.48332569317719,49.15753013331096
136.24003,35.23862,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11845,0,11845,7.48381487616954,49.19050927071116
136.24032,35.23887,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11846,0,11846,7.48419775996392,48.43947004663328
136.24066,35.23918,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11847,0,11847,7.48465786864673,47.75247526056852
136.24108,35.23956,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11848,0,11848,7.48522426073709,48.21936980051432
136.24125,35.23971,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11849,0,11849,7.48545097641806,46.78816718605884
136.24139,35.23985,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11850,0,11850,7.48564896631678,47.11819739906626
136.24168,35.2401,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11851,0,11851,7.48603185011117,48.53926634177632
136.24242,35.24077,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11852,0,11852,7.48703009857724,47.61404095671886
136.24267,35.241,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11853,0,11853,7.48736980433226,46.66256748676136
136.24298,35.2413,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11854,0,11854,7.48780119742446,46.28788399309958
136.24316,35.24147,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11855,0,11855,7.48804878579252,46.51687903542410
136.24337,35.24167,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11856,0,11856,7.48833878579253,46.75913871156546
136.24351,35.2418,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11857,0,11857,7.48852983552426,46.58136153538178
136.24435,35.24261,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11858,0,11858,7.48969675454460,46.06127543127946
136.24462,35.24287,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11859,0,11859,7.49007158784088,45.74655846373414
