X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
136.29456,34.17214,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1277,0,1277,0.88783258971787,54.93129274804356
136.29483,34.17236,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1278,0,1278,0.88818087121322,50.29499186171568
136.29496,34.17247,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1279,0,1279,0.88835116507689,43.66611686109953
136.29506,34.1726,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1280,0,1280,0.88851517727156,38.68708156139609
136.29516,34.17272,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1281,0,1281,0.88867138226508,36.51864108137738
136.29535,34.17301,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1282,0,1282,0.88901808098155,31.77765896478976
136.29566,34.17354,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1283,0,1283,0.88963208423887,26.83958586043719
136.29585,34.17398,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1284,0,1284,0.89011135451752,20.70801839752988
136.296,34.17444,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1285,0,1285,0.89059519333365,18.24771037909975
136.29609,34.17471,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1286,0,1286,0.89087979832306,17.71288605791376
136.2962,34.17507,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1287,0,1287,0.89125622892756,18.48696491037437
136.29624,34.17518,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1288,0,1288,0.89137327592667,19.20902767182037
136.29628,34.1753,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1289,0,1289,0.89149976703308,20.11817915135546
136.29638,34.17555,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1290,0,1290,0.89176902527343,22.77545199046307
136.29649,34.1758,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1291,0,1291,0.89204215527911,27.16436068318855
136.29675,34.17624,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1292,0,1292,0.89255323257268,33.48178934263830
136.29689,34.17643,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1293,0,1293,0.89278924104710,38.90400872101679
136.29704,34.1766,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1294,0,1294,0.89301595672808,43.21183281456064
136.29712,34.17668,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1295,0,1295,0.89312909381307,46.32127264651314
136.29746,34.17699,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1296,0,1296,0.89358920249588,47.38182084372848
136.2976,34.17712,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1297,0,1297,0.89378025222762,52.32495205304836
136.29782,34.17726,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1298,0,1298,0.89404102032383,59.38057918605030
136.29833,34.17754,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1299,0,1299,0.89462282785214,64.09052487216022
136.29927,34.17794,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1300,0,1300,0.89564439527528,66.55962480285643
136.30047,34.17847,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1301,0,1301,0.89695622605703,64.80274967268768
136.30099,34.17873,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1302,0,1302,0.89753760373121,60.77207851103246
136.30144,34.17901,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1303,0,1303,0.89806760373121,54.97599080441794
136.30172,34.17923,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1304,0,1304,0.89842369360748,50.32842412326556
136.30196,34.17944,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1305,0,1305,0.89874259798188,46.90703741730240
136.30234,34.17982,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1306,0,1306,0.89927999913557,42.84198623956991
136.30283,34.18039,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1307,0,1307,0.90003166395450,41.23937827466409
136.30342,34.18105,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1308,0,1308,0.90091693227539,41.34333594587109
136.30426,34.18202,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1309,0,1309,0.90220009243688,41.43955016005105
136.30435,34.18212,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1310,0,1310,0.90233462867734,40.54053569287858
136.30448,34.18228,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1311,0,1311,0.90254078395863,41.17907714934614
136.3048,34.18262,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1312,0,1312,0.90300768865982,42.38038188193786
136.30503,34.18288,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1313,0,1313,0.90335481975897,41.60361283820405
136.30544,34.18334,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1314,0,1314,0.90397101777910,41.87998910686521
136.3059,34.18385,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1315,0,1315,0.90465782197245,39.28903812763890
136.3061,34.18412,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1316,0,1316,0.90499382792477,32.11416408658404
136.30631,34.18452,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1317,0,1317,0.90544560220469,22.61252059127693
136.30673,34.18585,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1318,0,1318,0.90684034232386,18.21701262787648
136.30735,34.18766,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1319,0,1319,0.90875358564346,20.72966618174596
136.30784,34.18884,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1320,0,1320,0.91003127887738,24.55796332929373
136.30803,34.18922,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1321,0,1321,0.91045613179310,29.03465894853500
136.3086,34.19015,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1322,0,1322,0.91154691133087,34.93587605153905
136.30898,34.19063,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1323,0,1323,0.91215912044546,40.17734893955319
136.30925,34.19093,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1324,0,1324,0.91256272916687,45.33929924187582
136.30958,34.19122,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1325,0,1325,0.91300204681962,48.93815105591646
136.3098,34.19141,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1326,0,1326,0.91329273565668,56.06715955822038
136.31027,34.19165,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1327,0,1327,0.91382046664876,63.57928599032450
136.31176,34.19237,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1328,0,1328,0.91547530803088,65.05857472954862
136.31299,34.19292,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1329,0,1329,0.91682267583518,66.45963183415580
136.31332,34.19306,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1330,0,1330,0.91718114480175,67.56447376108356
136.31454,34.19355,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1331,0,1331,0.91849586910744,65.98541154481036
136.31509,34.19382,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1332,0,1332,0.91910856805472,62.28089829669960
136.3155,34.19405,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1333,0,1333,0.91957867442565,55.88141486150550
